
-------------------------------------------------------------------------------
   ROBOCOPY     ::     Robust File Copy for Windows                              
-------------------------------------------------------------------------------

  Started : Wednesday, July 19, 2023 1:18:41 AM
   Source : T:\Shares\DataExchangeSFTP_Prod\BCBSNE_Prod\FromTessellate\
     Dest : T:\Shares\DataExchangeArchive_Prod\BCBSNE\FromTessellate\

    Files : *.*
	    
  Options : *.* /S /DCOPY:DA /COPY:DAT /MOV /MINAGE:30 /R:3 /W:10 

------------------------------------------------------------------------------

	                 699	T:\Shares\DataExchangeSFTP_Prod\BCBSNE_Prod\FromTessellate\
	*EXTRA Dir        -1	T:\Shares\DataExchangeArchive_Prod\BCBSNE\FromTessellate\DATOPS8013\
	*EXTRA Dir        -1	T:\Shares\DataExchangeArchive_Prod\BCBSNE\FromTessellate\PCN\
	*EXTRA Dir        -1	T:\Shares\DataExchangeArchive_Prod\BCBSNE\FromTessellate\RAPS_Returns_2018\
	  *EXTRA File 		   71435	363MR2021032144578.pdf
	  *EXTRA File 		  104053	363MR2021032144583.pdf
	  *EXTRA File 		  306877	363MR2021032144586.pdf
	  *EXTRA File 		  139755	363MR2021032144600.pdf
	  *EXTRA File 		  739736	363MR2021032144606.pdf
	  *EXTRA File 		  116551	363MR2021032144653.pdf
	  *EXTRA File 		  189341	363MR2021032144666.pdf
	  *EXTRA File 		   2.8 m	363MR2021032144669.pdf
	  *EXTRA File 		   1.8 m	363MR2021032144688.pdf
	  *EXTRA File 		  504744	363MR2021032144705.pdf
	  *EXTRA File 		  580598	363MR2021032144712.pdf
	  *EXTRA File 		  145169	363MR2021032144727.pdf
	  *EXTRA File 		  182298	363MR2021032144742.pdf
	  *EXTRA File 		   1.0 m	363MR2021032144744.pdf
	  *EXTRA File 		  154578	363MR2021032144755.pdf
	  *EXTRA File 		   3.0 m	363MR2021032144777.pdf
	  *EXTRA File 		   1.8 m	363MR2021032144793.pdf
	  *EXTRA File 		  492954	363MR2021032144795.pdf
	  *EXTRA File 		  732677	363MR2021032144808.pdf
	  *EXTRA File 		  165403	363MR2021032144828.pdf
	  *EXTRA File 		   2.4 m	363MR2021032144853.pdf
	  *EXTRA File 		  473034	363MR2021032144875.pdf
	  *EXTRA File 		  151666	363MR2021032144876.pdf
	  *EXTRA File 		  493426	363MR2021032144886.pdf
	  *EXTRA File 		  122858	363MR2021032144897.pdf
	  *EXTRA File 		  971907	363MR2021032144903.pdf
	  *EXTRA File 		  413964	363MR2021032144905.pdf
	  *EXTRA File 		  454216	363MR2021032144957.pdf
	  *EXTRA File 		  115897	363MR2021032144959.pdf
	  *EXTRA File 		  39.1 m	363MR2021032144962.pdf
	  *EXTRA File 		  13.7 m	363MR2021032144967.pdf
	  *EXTRA File 		  159771	363MR2021032144969.pdf
	  *EXTRA File 		   2.1 m	363MR2021032144970.pdf
	  *EXTRA File 		  145334	363MR2021032144971.pdf
	  *EXTRA File 		   1.6 m	363MR2021032144982.pdf
	  *EXTRA File 		  379227	363MR2021032144984.pdf
	  *EXTRA File 		  237177	363MR2021032144990.pdf
	  *EXTRA File 		  132701	363MR2021032144993.pdf
	  *EXTRA File 		  157294	363MR2021032145000.pdf
	  *EXTRA File 		   2.6 m	363MR2021032145001.pdf
	  *EXTRA File 		   3.6 m	363MR2021032145020.pdf
	  *EXTRA File 		  232977	363MR2021032145034.pdf
	  *EXTRA File 		   1.7 m	363MR2021032145039.pdf
	  *EXTRA File 		   1.1 m	363MR2021032145053.pdf
	  *EXTRA File 		  265537	363MR2021032145076.pdf
	  *EXTRA File 		  384033	363MR2021032145080.pdf
	  *EXTRA File 		  260178	363MR2021032145084.pdf
	  *EXTRA File 		  930028	363MR2021032145104.pdf
	  *EXTRA File 		  929231	363MR2021032145110.pdf
	  *EXTRA File 		   1.9 m	363MR2021032145127.pdf
	  *EXTRA File 		  178997	363MR2021032145133.pdf
	  *EXTRA File 		  845945	363MR2021032145159.pdf
	  *EXTRA File 		  335713	363MR2021032145174.pdf
	  *EXTRA File 		   43022	363MR2021032145228.pdf
	  *EXTRA File 		  615060	363MR2021032145244.pdf
	  *EXTRA File 		  182884	363MR2021032145250.pdf
	  *EXTRA File 		   1.7 m	363MR2021032145269.pdf
	  *EXTRA File 		   1.3 m	363MR2021032145273.pdf
	  *EXTRA File 		 1044463	363MR2021032145286.pdf
	  *EXTRA File 		  652235	363MR2021032145309.pdf
	  *EXTRA File 		  262678	363MR2021032145311.pdf
	  *EXTRA File 		  742838	363MR2021032145328.pdf
	  *EXTRA File 		  371130	363MR2021032145331.pdf
	  *EXTRA File 		  336954	363MR2021032145384.pdf
	  *EXTRA File 		  531474	363MR2021032145387.pdf
	  *EXTRA File 		  166818	363MR2021032145389.pdf
	  *EXTRA File 		   73503	363MR2021032145411.pdf
	  *EXTRA File 		  193451	363MR2021032145423.pdf
	  *EXTRA File 		  355592	363MR2021032145434.pdf
	  *EXTRA File 		  807875	363MR2021032145452.pdf
	  *EXTRA File 		  408235	363MR2021032145491.pdf
	  *EXTRA File 		  182213	363MR2021032145493.pdf
	  *EXTRA File 		  289226	363MR2021032145494.pdf
	  *EXTRA File 		  620756	363MR2021032145497.pdf
	  *EXTRA File 		   1.3 m	363MR2021032145499.pdf
	  *EXTRA File 		   1.1 m	363MR2021032145545.pdf
	  *EXTRA File 		   2.5 m	363MR2021032145554.pdf
	  *EXTRA File 		   86809	363MR2021032145557.pdf
	  *EXTRA File 		  10.8 m	363MR2021032145594.pdf
	  *EXTRA File 		  281437	363MR2021032145602.pdf
	  *EXTRA File 		  132649	363MR2021032145615.pdf
	  *EXTRA File 		  903679	363MR2021032145618.pdf
	  *EXTRA File 		   1.1 m	363MR2021032145625.pdf
	  *EXTRA File 		  293482	363MR2021032145664.pdf
	  *EXTRA File 		  557217	363MR2021032145673.pdf
	  *EXTRA File 		  415766	363MR2021032145685.pdf
	  *EXTRA File 		  121082	363MR2021032145697.pdf
	  *EXTRA File 		  168842	363MR2021032145709.pdf
	  *EXTRA File 		  402473	363MR2021032145755.pdf
	  *EXTRA File 		  158528	363MR2021032145771.pdf
	  *EXTRA File 		  10.9 m	363MR2021032145811.pdf
	  *EXTRA File 		   3.4 m	363MR2021032145828.pdf
	  *EXTRA File 		   1.7 m	363MR2021032145832.pdf
	  *EXTRA File 		  325103	363MR2021032145836.pdf
	  *EXTRA File 		  113161	363MR2021032145843.pdf
	  *EXTRA File 		  365089	363MR2021032146614.pdf
	  *EXTRA File 		   3.7 m	363MR2021032146789.pdf
	  *EXTRA File 		  150409	363MR2021032146881.pdf
	  *EXTRA File 		  124310	363MR2021032146903.pdf
	  *EXTRA File 		  240440	363MR2021032146971.pdf
	  *EXTRA File 		   1.4 m	363MR2021032147023.pdf
	  *EXTRA File 		  134896	363MR2021032147028.pdf
	  *EXTRA File 		  270537	363MR2021032147779.pdf
	  *EXTRA File 		   92740	363MR2021032147797.pdf
	  *EXTRA File 		   1.0 m	363MR2021032147803.pdf
	  *EXTRA File 		  209378	363MR2021032147856.pdf
	  *EXTRA File 		   1.7 m	363MR2021032147916.pdf
	  *EXTRA File 		   13413	363MR2021032147918.pdf
	  *EXTRA File 		   58852	363MR2021032149540.pdf
	  *EXTRA File 		  367836	363MR2021032150128.pdf
	  *EXTRA File 		  166392	363MR2021032150431.pdf
	  *EXTRA File 		  347585	363MR2021032150432.pdf
	  *EXTRA File 		   73019	363MR2021032150564.pdf
	  *EXTRA File 		   1.2 m	363MR2021032150566.pdf
	  *EXTRA File 		  616325	363MR2021032151407.pdf
	  *EXTRA File 		  346128	363MR2021032151417.pdf
	  *EXTRA File 		   4.0 m	363MR2021032151659.pdf
	  *EXTRA File 		  270976	363MR2021032152110.pdf
	  *EXTRA File 		   99446	363MR2021032152150.pdf
	  *EXTRA File 		   96246	363MR2021032152271.pdf
	  *EXTRA File 		   2.3 m	363MR2021032152299.pdf
	  *EXTRA File 		   93852	363MR2021032152372.pdf
	  *EXTRA File 		  486783	363MR2021032152543.pdf
	  *EXTRA File 		  160432	363MR2021032152617.pdf
	  *EXTRA File 		   90858	363MR2021032152618.pdf
	  *EXTRA File 		  139031	363MR2021032152805.pdf
	  *EXTRA File 		  131004	363MR2021032152989.pdf
	  *EXTRA File 		  291472	363MR2021032153009.pdf
	  *EXTRA File 		  309589	363MR2021032153010.pdf
	  *EXTRA File 		  210025	363MR2021032153011.pdf
	  *EXTRA File 		  110791	363MR2021032153109.pdf
	  *EXTRA File 		   1.8 m	363MR2021032153419.pdf
	  *EXTRA File 		   2.3 m	363MR2021032153488.pdf
	  *EXTRA File 		   4.9 m	363MR2021032153489.pdf
	  *EXTRA File 		  883078	363MR2021032153491.pdf
	  *EXTRA File 		  180667	363MR2021032153498.pdf
	  *EXTRA File 		  187216	363MR2021032153557.pdf
	  *EXTRA File 		  248976	363MR2021032153615.pdf
	  *EXTRA File 		  513809	363MR2021032153622.pdf
	  *EXTRA File 		  379209	363MR2021032153626.pdf
	  *EXTRA File 		   3.8 m	363MR2022032821704.pdf
	  *EXTRA File 		  10.0 m	363MR2022032822158.pdf
	  *EXTRA File 		   8.9 m	363MR2022032822271.pdf
	  *EXTRA File 		   1.5 m	363MR2022032822282.pdf
	  *EXTRA File 		   3.5 m	363MR2022032822360.pdf
	  *EXTRA File 		   5.5 m	363MR2022032822630.pdf
	  *EXTRA File 		  76.8 m	363MR2022032822657.pdf
	  *EXTRA File 		  745182	363MR2022032822673.pdf
	  *EXTRA File 		  19.8 m	363MR2022032822678_01.pdf
	  *EXTRA File 		   4.1 m	363MR2022032822679.pdf
	  *EXTRA File 		   2.5 m	363MR2022032823607.pdf
	  *EXTRA File 		  245988	363MR2022032823609.pdf
	  *EXTRA File 		   1.0 m	363MR2022032823706.pdf
	  *EXTRA File 		   3.4 m	363MR2022032823778_01.pdf
	  *EXTRA File 		  356377	363MR2022032824040.pdf
	  *EXTRA File 		   4.0 m	363MR2022032824755_01.pdf
	  *EXTRA File 		   2.4 m	363MR2022032824759.pdf
	  *EXTRA File 		   2.0 m	363MR2022032826346.pdf
	  *EXTRA File 		  42.8 m	363MR2022032827451.pdf
	  *EXTRA File 		  182115	363MR2022032827501_01.pdf
